tab	samples
sample	site	specimens	dir_alpha95	dir_comp_name	dir_dec	dir_inc	dir_k	dir_n_specimens	dir_n_specimens_lines	dir_n_specimens_planes	dir_r	dir_tilt_correction	height	geologic_classes	geologic_types	lithologies	analysts	software_packages	azimuth	azimuth_dec_correction	bed_dip	bed_dip_direction	dip	citations	method_codes	result_quality	location	tilt_correction
PKSH-1G	PKSH	PKSH-1G		lt	174.7	-48.5		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	247.8	0.0	0.0	90.0	-23.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-1H	PKSH	PKSH-1H		mt	140.5	-29.1		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	247.8	0.0	0.0	90.0	-23.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-1H	PKSH	PKSH-1H		lt	215.6	-41.9		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	247.8	0.0	0.0	90.0	-23.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-1I	PKSH	PKSH-1I		mt	146.4	-30.8		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	247.8	0.0	0.0	90.0	-23.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-1I	PKSH	PKSH-1I		lt	246.4	-39.2		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	247.8	0.0	0.0	90.0	-23.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-1J	PKSH	PKSH-1J		mt	130.3	-37.0		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	247.8	0.0	0.0	90.0	-23.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-1J	PKSH	PKSH-1J		lt	0.8	-39.9		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	247.8	0.0	0.0	90.0	-23.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-1K	PKSH	PKSH-1K		lt	138.0	-44.6		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	247.8	0.0	0.0	90.0	-23.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-1K	PKSH	PKSH-1K		mt	135.3	-27.3		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	247.8	0.0	0.0	90.0	-23.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-1L	PKSH	PKSH-1L		mt	136.2	-27.6		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	247.8	0.0	0.0	90.0	-23.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-1L	PKSH	PKSH-1L		lt	141.8	-55.6		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	247.8	0.0	0.0	90.0	-23.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-2	PKSH												770						-62.7	0.0	0.0	90.0	-5.0					
PKSH-2A	PKSH												770						-62.7	0.0	0.0	90.0	-5.0					
PKSH-2B	PKSH	PKSH-2B		lt	224.2	13.5		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	-62.7	0.0	0.0	90.0	-5.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-2B	PKSH	PKSH-2B		mt	207.8	6.8		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	-62.7	0.0	0.0	90.0	-5.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-2C	PKSH	PKSH-2C		lt	184.6	15.8		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	-62.7	0.0	0.0	90.0	-5.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-2C	PKSH	PKSH-2C		mt	193.7	7.3		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	-62.7	0.0	0.0	90.0	-5.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-2D	PKSH	PKSH-2D		lt	203.9	14.0		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	-62.7	0.0	0.0	90.0	-5.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-2D	PKSH	PKSH-2D		mt	194.2	10.7		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	-62.7	0.0	0.0	90.0	-5.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-2E	PKSH												770						-62.7	0.0	0.0	90.0	-5.0				PKSH	
PKSH-2F	PKSH	PKSH-2F		mt	194.2	10.5		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	-62.7	0.0	0.0	90.0	-5.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-2F	PKSH	PKSH-2F		lt	173.7	38.4		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	-62.7	0.0	0.0	90.0	-5.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-2G	PKSH	PKSH-2G		lt	179.6	9.6		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	-62.7	0.0	0.0	90.0	-5.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-2H	PKSH	PKSH-2H		mt	191.9	10.4		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	-62.7	0.0	0.0	90.0	-5.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-2H	PKSH	PKSH-2H		lt	182.4	9.9		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	-62.7	0.0	0.0	90.0	-5.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-2I	PKSH	PKSH-2I		lt	150.2	11.0		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	-62.7	0.0	0.0	90.0	-5.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-2I	PKSH	PKSH-2I		mt	180.4	14.4		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	-62.7	0.0	0.0	90.0	-5.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-2J	PKSH	PKSH-2J		mt	201.2	14.3		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	-62.7	0.0	0.0	90.0	-5.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-3	PKSH												770						154.8	0.0	0.0	90.0	-24.5					
PKSH-3A	PKSH												770						154.8	0.0	0.0	90.0	-24.5					
PKSH-3B	PKSH	PKSH-3B		mt	204.9	6.4		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	154.8	0.0	0.0	90.0	-24.5	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-3B	PKSH	PKSH-3B		lt	145.3	-20.4		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	154.8	0.0	0.0	90.0	-24.5	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-3C	PKSH	PKSH-3C		mt	200.4	4.3		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	154.8	0.0	0.0	90.0	-24.5	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-3D	PKSH	PKSH-3D		mt	228.2	13.9		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	154.8	0.0	0.0	90.0	-24.5	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-3E	PKSH	PKSH-3E		lt	137.7	-15.1		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	154.8	0.0	0.0	90.0	-24.5	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-3E	PKSH	PKSH-3E		mt	209.4	7.8		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	154.8	0.0	0.0	90.0	-24.5	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-3F	PKSH	PKSH-3F		mt	211.7	6.6		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	154.8	0.0	0.0	90.0	-24.5	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-3G	PKSH												770						154.8	0.0	0.0	90.0	-24.5					
PKSI-1	PKSI												553						226.7	0.0	0.0	88.7	-25.0					
PKSI-1A	PKSI												553						226.7	0.0	0.0	88.7	-25.0					
PKSI-1B	PKSI	PKSI-1B		mt	54.6	-39.1		1	1	0		0	553					pmagpy-4.3.7: demag_gui.v.3.0	226.7	0.0	0.0	88.7	-25.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSI	
PKSI-1B	PKSI	PKSI-1B		lt	100.8	-46.0		1	1	0		0	553					pmagpy-4.3.7: demag_gui.v.3.0	226.7	0.0	0.0	88.7	-25.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSI	
PKSI-1C	PKSI	PKSI-1C		lt	100.8	-46.5		1	1	0		0	553					pmagpy-4.3.7: demag_gui.v.3.0	226.7	0.0	0.0	88.7	-25.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSI	
PKSI-1C	PKSI	PKSI-1C		mt	52.7	-37.0		1	1	0		0	553					pmagpy-4.3.7: demag_gui.v.3.0	226.7	0.0	0.0	88.7	-25.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSI	
PKSI-1D	PKSI	PKSI-1D		lt	92.6	-44.2		1	1	0		0	553					pmagpy-4.3.7: demag_gui.v.3.0	226.7	0.0	0.0	88.7	-25.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSI	
PKSI-1D	PKSI	PKSI-1D		mt	47.9	-35.1		1	1	0		0	553					pmagpy-4.3.7: demag_gui.v.3.0	226.7	0.0	0.0	88.7	-25.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSI	
PKSI-1E	PKSI	PKSI-1E		lt	92.5	-44.6		1	1	0		0	553					pmagpy-4.3.7: demag_gui.v.3.0	226.7	0.0	0.0	88.7	-25.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSI	
PKSI-1E	PKSI	PKSI-1E		mt	46.9	-32.5		1	1	0		0	553					pmagpy-4.3.7: demag_gui.v.3.0	226.7	0.0	0.0	88.7	-25.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSI	
PKSI-1F	PKSI	PKSI-1F		lt	90.2	-45.6		1	1	0		0	553					pmagpy-4.3.7: demag_gui.v.3.0	226.7	0.0	0.0	88.7	-25.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSI	
PKSI-1F	PKSI	PKSI-1F		mt	42.5	-30.2		1	1	0		0	553					pmagpy-4.3.7: demag_gui.v.3.0	226.7	0.0	0.0	88.7	-25.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSI	
PKSI-1G	PKSI	PKSI-1G		lt	74.1	-40.9		1	1	0		0	553					pmagpy-4.3.7: demag_gui.v.3.0	226.7	0.0	0.0	88.7	-25.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSI	
PKSJ-1	PKSJ	PKSJ-1B:PKSJ-1C:PKSJ-1D	    6.5 	mt	  182.0 	  -37.3 	   363 	3 	3 	0 	2.9945 	0	601					pmagpy-4.3.7: demag_gui.v.3.0	181.2	0.0	0.0	88.7	-13.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSJ	0
PKSJ-1	PKSJ	PKSJ-1A:PKSJ-1B:PKSJ-1C:PKSJ-1D	   13.0 	lt	  299.7 	  -19.9 	    51 	4 	4 	0 	3.9413 	0	601					pmagpy-4.3.7: demag_gui.v.3.0	181.2	0.0	0.0	88.7	-13.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSJ	0
PKSJ-1	PKSJ	PKSJ-1A		Fit 2	181.1	-40.3		1	1	0		0	601					pmagpy-4.3.7: demag_gui.v.3.0	181.2	0.0	0.0	88.7	-13.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSJ	
PKSJ-1A	PKSJ												601						181.2	0.0	0.0	88.7	-13.0					
PKSJ-1B	PKSJ												601						181.2	0.0	0.0	88.7	-13.0					
PKSJ-1C	PKSJ												601						181.2	0.0	0.0	88.7	-13.0					
PKSJ-1D	PKSJ												601						181.2	0.0	0.0	88.7	-13.0					
PKSJ-1E	PKSJ												601						181.2	0.0	0.0	88.7	-13.0					
PKSJ-2	PKSJ	PKSJ-2B:PKSJ-2C:PKSJ-2D:PKSJ-2E	   40.4 	lt	  271.6 	  -25.1 	     6 	4 	4 	0 	3.5117 	0	601					pmagpy-4.3.7: demag_gui.v.3.0	-9.3	0.0	0.0	88.7	-16.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSJ	0
PKSJ-2	PKSJ	PKSJ-2B:PKSJ-2C:PKSJ-2E	    2.4 	mt	  167.5 	  -32.7 	  2563 	3 	3 	0 	2.9992 	0	601					pmagpy-4.3.7: demag_gui.v.3.0	-9.3	0.0	0.0	88.7	-16.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSJ	0
PKSJ-2	PKSJ	PKSJ-2D		Fit 2	166.0	-33.1		1	1	0		0	601					pmagpy-4.3.7: demag_gui.v.3.0	-9.3	0.0	0.0	88.7	-16.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSJ	
PKSJ-2A	PKSJ												601						-9.3	0.0	0.0	88.7	-16.0					
PKSJ-2B	PKSJ												601						-9.3	0.0	0.0	88.7	-16.0					
PKSJ-2C	PKSJ												601						-9.3	0.0	0.0	88.7	-16.0					
PKSJ-2D	PKSJ												601						-9.3	0.0	0.0	88.7	-16.0					
PKSJ-2E	PKSJ												601						-9.3	0.0	0.0	88.7	-16.0					
PKSJ-3	PKSJ	PKSJ-3B:PKSJ-3C:PKSJ-3D:PKSJ-3E	   48.5 	lt	  234.5 	   -9.6 	     5 	4 	4 	0 	3.3430 	0	601					pmagpy-4.3.7: demag_gui.v.3.0	-41.3	0.0	0.0	88.7	-11.5	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSJ	0
PKSJ-3	PKSJ	PKSJ-3B:PKSJ-3C:PKSJ-3D:PKSJ-3E	   12.5 	mt	  177.0 	  -28.5 	    55 	4 	4 	0 	3.9453 	0	601					pmagpy-4.3.7: demag_gui.v.3.0	-41.3	0.0	0.0	88.7	-11.5	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSJ	0
PKSJ-3A	PKSJ												601						-41.3	0.0	0.0	88.7	-11.5					
PKSJ-3B	PKSJ												601						-41.3	0.0	0.0	88.7	-11.5					
PKSJ-3C	PKSJ												601						-41.3	0.0	0.0	88.7	-11.5					
PKSJ-3D	PKSJ												601						-41.3	0.0	0.0	88.7	-11.5					
PKSJ-3E	PKSJ												601						-41.3	0.0	0.0	88.7	-11.5					
PKSK-1	PKSK	PKSK-1A:PKSK-1B:PKSK-1C	   51.6 	lt	  181.4 	  -16.3 	     7 	3 	3 	0 	2.7049 	0	553					pmagpy-4.3.7: demag_gui.v.3.0	1.7	0.0	0.0	88.7	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSK	0
PKSK-1	PKSK	PKSK-1A:PKSK-1B:PKSK-1C	    6.0 	mt	  174.0 	  -29.9 	   425 	3 	3 	0 	2.9953 	0	553					pmagpy-4.3.7: demag_gui.v.3.0	1.7	0.0	0.0	88.7	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSK	0
PKSK-1A	PKSK												553						1.7	0.0	0.0	88.7	-28.0					
PKSK-1B	PKSK												553						1.7	0.0	0.0	88.7	-28.0					
PKSK-1C	PKSK												553						1.7	0.0	0.0	88.7	-28.0					
PKSK-1D	PKSK												553						1.7	0.0	0.0	88.7	-28.0					
PKSK-1E	PKSK												553						1.7	0.0	0.0	88.7	-28.0					
PKSK-2	PKSK	PKSK-2A:PKSK-2B:PKSK-2C:PKSK-2D:PKSK-2E:PKSK-2F	    4.9 	mt	  218.0 	  -32.6 	   186 	6 	6 	0 	5.9732 	0	553					pmagpy-4.3.7: demag_gui.v.3.0	150.7	0.0	0.0	88.7	-18.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSK	0
PKSK-2	PKSK	PKSK-2A:PKSK-2B:PKSK-2C:PKSK-2D:PKSK-2E:PKSK-2F	   41.6 	lt	  267.4 	   18.1 	     4 	6 	6 	0 	4.5879 	0	553					pmagpy-4.3.7: demag_gui.v.3.0	150.7	0.0	0.0	88.7	-18.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSK	0
PKSK-2A	PKSK												553						150.7	0.0	0.0	88.7	-18.0					
PKSK-2B	PKSK												553						150.7	0.0	0.0	88.7	-18.0					
PKSK-2C	PKSK												553						150.7	0.0	0.0	88.7	-18.0					
PKSK-2D	PKSK												553						150.7	0.0	0.0	88.7	-18.0					
PKSK-2E	PKSK												553						150.7	0.0	0.0	88.7	-18.0					
PKSK-2F	PKSK												553						150.7	0.0	0.0	88.7	-18.0					
WBEA-1	WBEA	WBEA-1B:WBEA-1C:WBEA-1D:WBEA-1E:WBEA-1F:WBEA-1G:WBEA-1H:WBEA-1I	    7.3 	mt	  167.8 	  -35.2 	    58 	8 	8 	0 	7.8798 	0	1397					pmagpy-4.3.7: demag_gui.v.3.0	-0.4	0.0	0.0	90.0	-22.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO:DE-BFL-O	g	WBEA	0
WBEA-1	WBEA	WBEA-1B:WBEA-1C:WBEA-1D:WBEA-1E:WBEA-1G:WBEA-1H:WBEA-1I	   87.0 	lt	   66.4 	   14.2 	     1 	7 	7 	0 	2.8415 	0	1397					pmagpy-4.3.7: demag_gui.v.3.0	-0.4	0.0	0.0	90.0	-22.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO:DE-BFL-O	g	WBEA	0
WBEA-1A	WBEA												1397						-0.4	0.0	0.0	90.0	-22.0					
WBEA-1B	WBEA												1397						-0.4	0.0	0.0	90.0	-22.0					
WBEA-1C	WBEA												1397						-0.4	0.0	0.0	90.0	-22.0					
WBEA-1D	WBEA												1397						-0.4	0.0	0.0	90.0	-22.0					
WBEA-1E	WBEA												1397						-0.4	0.0	0.0	90.0	-22.0					
WBEA-1F	WBEA												1397						-0.4	0.0	0.0	90.0	-22.0					
WBEA-1G	WBEA												1397						-0.4	0.0	0.0	90.0	-22.0					
WBEA-1H	WBEA												1397						-0.4	0.0	0.0	90.0	-22.0					
WBEA-1I	WBEA												1397						-0.4	0.0	0.0	90.0	-22.0					
WBEA-1J	WBEA												1397						-0.4	0.0	0.0	90.0	-22.0					
WBEA-2	WBEA	WBEA-2B:WBEA-2C:WBEA-2D	   35.9 	lt	  123.2 	  -30.1 	    13 	3 	3 	0 	2.8444 	0	1397					pmagpy-4.3.7: demag_gui.v.3.0	78.6	0.0	0.0	90.0	-8.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WBEA	0
WBEA-2	WBEA	WBEA-2B:WBEA-2C:WBEA-2D	    6.2 	mt	  165.8 	  -30.6 	   402 	3 	3 	0 	2.9950 	0	1397					pmagpy-4.3.7: demag_gui.v.3.0	78.6	0.0	0.0	90.0	-8.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WBEA	0
WBEA-2A	WBEA												1397						78.6	0.0	0.0	90.0	-8.0					
WBEA-2B	WBEA												1397						78.6	0.0	0.0	90.0	-8.0					
WBEA-2C	WBEA												1397						78.6	0.0	0.0	90.0	-8.0					
WBEA-2D	WBEA												1397						78.6	0.0	0.0	90.0	-8.0					
WBEA-2E	WBEA												1397						78.6	0.0	0.0	90.0	-8.0					
